Ambient air temperature. :  0.0,TimeStamp:108713702033063,TimeStamp In Milliseconds1567021772564
Ambient air temperature. :  0.0,TimeStamp:108713712266063,TimeStamp In Milliseconds1567021772575
Ambient air temperature. :  0.0,TimeStamp:108713721866063,TimeStamp In Milliseconds1567021772584
Ambient air temperature. :  0.0,TimeStamp:108713731998063,TimeStamp In Milliseconds1567021772594
Ambient air temperature. :  0.0,TimeStamp:108713742252063,TimeStamp In Milliseconds1567021772605
Ambient air temperature. :  0.0,TimeStamp:108713752346063,TimeStamp In Milliseconds1567021772615
Ambient air temperature. :  0.0,TimeStamp:108713761894063,TimeStamp In Milliseconds1567021772624
Ambient air temperature. :  0.0,TimeStamp:108713771907063,TimeStamp In Milliseconds1567021772634
Ambient air temperature. :  0.0,TimeStamp:108713781745063,TimeStamp In Milliseconds1567021772644
Ambient air temperature. :  0.0,TimeStamp:108713791702063,TimeStamp In Milliseconds1567021772654
Ambient air temperature. :  0.0,TimeStamp:108713802233063,TimeStamp In Milliseconds1567021772664
Ambient air temperature. :  0.0,TimeStamp:108713812062063,TimeStamp In Milliseconds1567021772674
Ambient air temperature. :  0.0,TimeStamp:108713822101063,TimeStamp In Milliseconds1567021772685
Ambient air temperature. :  0.0,TimeStamp:108713831736063,TimeStamp In Milliseconds1567021772694
Ambient air temperature. :  0.0,TimeStamp:108713841871063,TimeStamp In Milliseconds1567021772704
Ambient air temperature. :  0.0,TimeStamp:108713852088063,TimeStamp In Milliseconds1567021772714
Ambient air temperature. :  0.0,TimeStamp:108713862006063,TimeStamp In Milliseconds1567021772724
Ambient air temperature. :  0.0,TimeStamp:108713872434063,TimeStamp In Milliseconds1567021772735
Ambient air temperature. :  0.0,TimeStamp:108713881795063,TimeStamp In Milliseconds1567021772744
Ambient air temperature. :  0.0,TimeStamp:108713891980063,TimeStamp In Milliseconds1567021772754
Ambient air temperature. :  0.0,TimeStamp:108713902244063,TimeStamp In Milliseconds1567021772765
Ambient air temperature. :  0.0,TimeStamp:108713911803063,TimeStamp In Milliseconds1567021772774
Ambient air temperature. :  0.0,TimeStamp:108713921804063,TimeStamp In Milliseconds1567021772784
Ambient air temperature. :  0.0,TimeStamp:108713931697063,TimeStamp In Milliseconds1567021772794
Ambient air temperature. :  0.0,TimeStamp:108713942407063,TimeStamp In Milliseconds1567021772804
Ambient air temperature. :  0.0,TimeStamp:108713951932063,TimeStamp In Milliseconds1567021772814
Ambient air temperature. :  0.0,TimeStamp:108713962168063,TimeStamp In Milliseconds1567021772825
Ambient air temperature. :  0.0,TimeStamp:108713971844063,TimeStamp In Milliseconds1567021772834
Ambient air temperature. :  0.0,TimeStamp:108713981872063,TimeStamp In Milliseconds1567021772844
Ambient air temperature. :  0.0,TimeStamp:108713992353063,TimeStamp In Milliseconds1567021772855
Ambient air temperature. :  0.0,TimeStamp:108714002041063,TimeStamp In Milliseconds1567021772864
Ambient air temperature. :  0.0,TimeStamp:108714012373063,TimeStamp In Milliseconds1567021772875
Ambient air temperature. :  0.0,TimeStamp:108714022104063,TimeStamp In Milliseconds1567021772884
Ambient air temperature. :  0.0,TimeStamp:108714032085063,TimeStamp In Milliseconds1567021772894
Ambient air temperature. :  0.0,TimeStamp:108714042124063,TimeStamp In Milliseconds1567021772904
Ambient air temperature. :  0.0,TimeStamp:108714052002063,TimeStamp In Milliseconds1567021772914
Ambient air temperature. :  0.0,TimeStamp:108714061751063,TimeStamp In Milliseconds1567021772924
Ambient air temperature. :  0.0,TimeStamp:108714071975063,TimeStamp In Milliseconds1567021772934
Ambient air temperature. :  0.0,TimeStamp:108714082222063,TimeStamp In Milliseconds1567021772945
Ambient air temperature. :  0.0,TimeStamp:108714091974063,TimeStamp In Milliseconds1567021772954
Ambient air temperature. :  0.0,TimeStamp:108714102024063,TimeStamp In Milliseconds1567021772964
Ambient air temperature. :  0.0,TimeStamp:108714112571063,TimeStamp In Milliseconds1567021772975
Ambient air temperature. :  0.0,TimeStamp:108714121784063,TimeStamp In Milliseconds1567021772984
Ambient air temperature. :  0.0,TimeStamp:108714132062063,TimeStamp In Milliseconds1567021772994
Ambient air temperature. :  0.0,TimeStamp:108714141954063,TimeStamp In Milliseconds1567021773004
Ambient air temperature. :  0.0,TimeStamp:108714151932063,TimeStamp In Milliseconds1567021773014
Ambient air temperature. :  0.0,TimeStamp:108714162016063,TimeStamp In Milliseconds1567021773024
Ambient air temperature. :  0.0,TimeStamp:108714171952063,TimeStamp In Milliseconds1567021773034
Ambient air temperature. :  0.0,TimeStamp:108714182105063,TimeStamp In Milliseconds1567021773045
Ambient air temperature. :  0.0,TimeStamp:108714191698063,TimeStamp In Milliseconds1567021773054
Ambient air temperature. :  0.0,TimeStamp:108714202136063,TimeStamp In Milliseconds1567021773065
Ambient air temperature. :  0.0,TimeStamp:108714211942063,TimeStamp In Milliseconds1567021773074
Ambient air temperature. :  0.0,TimeStamp:108714222178063,TimeStamp In Milliseconds1567021773085
Ambient air temperature. :  0.0,TimeStamp:108714232184063,TimeStamp In Milliseconds1567021773094
Ambient air temperature. :  0.0,TimeStamp:108714241936063,TimeStamp In Milliseconds1567021773104
Ambient air temperature. :  0.0,TimeStamp:108714251972063,TimeStamp In Milliseconds1567021773114
Ambient air temperature. :  0.0,TimeStamp:108714262267063,TimeStamp In Milliseconds1567021773125
Ambient air temperature. :  0.0,TimeStamp:108714272335063,TimeStamp In Milliseconds1567021773135
Ambient air temperature. :  0.0,TimeStamp:108714281947063,TimeStamp In Milliseconds1567021773144
Ambient air temperature. :  0.0,TimeStamp:108714292309063,TimeStamp In Milliseconds1567021773155
Ambient air temperature. :  0.0,TimeStamp:108714302042063,TimeStamp In Milliseconds1567021773164
Ambient air temperature. :  0.0,TimeStamp:108714312104063,TimeStamp In Milliseconds1567021773174
Ambient air temperature. :  0.0,TimeStamp:108714322054063,TimeStamp In Milliseconds1567021773184
Ambient air temperature. :  0.0,TimeStamp:108714332034063,TimeStamp In Milliseconds1567021773194
Ambient air temperature. :  0.0,TimeStamp:108714342403063,TimeStamp In Milliseconds1567021773204
Ambient air temperature. :  0.0,TimeStamp:108714352103063,TimeStamp In Milliseconds1567021773214
Ambient air temperature. :  0.0,TimeStamp:108714362140063,TimeStamp In Milliseconds1567021773225
Ambient air temperature. :  0.0,TimeStamp:108714371934063,TimeStamp In Milliseconds1567021773234
Ambient air temperature. :  0.0,TimeStamp:108714382141063,TimeStamp In Milliseconds1567021773244
Ambient air temperature. :  0.0,TimeStamp:108714392145063,TimeStamp In Milliseconds1567021773254
Ambient air temperature. :  0.0,TimeStamp:108714401961063,TimeStamp In Milliseconds1567021773264
Ambient air temperature. :  0.0,TimeStamp:108714412450063,TimeStamp In Milliseconds1567021773274
Ambient air temperature. :  0.0,TimeStamp:108714422182063,TimeStamp In Milliseconds1567021773284
Ambient air temperature. :  0.0,TimeStamp:108714432313063,TimeStamp In Milliseconds1567021773294
Ambient air temperature. :  0.0,TimeStamp:108714441888063,TimeStamp In Milliseconds1567021773304
Ambient air temperature. :  0.0,TimeStamp:108714451905063,TimeStamp In Milliseconds1567021773314
Ambient air temperature. :  0.0,TimeStamp:108714461699063,TimeStamp In Milliseconds1567021773324
Ambient air temperature. :  0.0,TimeStamp:108714471975063,TimeStamp In Milliseconds1567021773334
Ambient air temperature. :  0.0,TimeStamp:108714481838063,TimeStamp In Milliseconds1567021773345
Ambient air temperature. :  0.0,TimeStamp:108714491852063,TimeStamp In Milliseconds1567021773354
Ambient air temperature. :  0.0,TimeStamp:108714501958063,TimeStamp In Milliseconds1567021773364
Ambient air temperature. :  0.0,TimeStamp:108714511822063,TimeStamp In Milliseconds1567021773374
Ambient air temperature. :  0.0,TimeStamp:108714521975063,TimeStamp In Milliseconds1567021773384
Ambient air temperature. :  0.0,TimeStamp:108714532544063,TimeStamp In Milliseconds1567021773395
Ambient air temperature. :  0.0,TimeStamp:108714541952063,TimeStamp In Milliseconds1567021773404
Ambient air temperature. :  0.0,TimeStamp:108714552169063,TimeStamp In Milliseconds1567021773414
Ambient air temperature. :  0.0,TimeStamp:108714561963063,TimeStamp In Milliseconds1567021773424
Ambient air temperature. :  0.0,TimeStamp:108714571736063,TimeStamp In Milliseconds1567021773434
Ambient air temperature. :  0.0,TimeStamp:108714582076063,TimeStamp In Milliseconds1567021773444
Ambient air temperature. :  0.0,TimeStamp:108714591883063,TimeStamp In Milliseconds1567021773454
Ambient air temperature. :  0.0,TimeStamp:108714602398063,TimeStamp In Milliseconds1567021773464
Ambient air temperature. :  0.0,TimeStamp:108714612230063,TimeStamp In Milliseconds1567021773475
Ambient air temperature. :  0.0,TimeStamp:108714621953063,TimeStamp In Milliseconds1567021773484
Ambient air temperature. :  0.0,TimeStamp:108714632051063,TimeStamp In Milliseconds1567021773494
Ambient air temperature. :  0.0,TimeStamp:108714641688063,TimeStamp In Milliseconds1567021773504
Ambient air temperature. :  0.0,TimeStamp:108714651981063,TimeStamp In Milliseconds1567021773514
Ambient air temperature. :  0.0,TimeStamp:108714662266063,TimeStamp In Milliseconds1567021773525
Ambient air temperature. :  0.0,TimeStamp:108714671864063,TimeStamp In Milliseconds1567021773534
Ambient air temperature. :  0.0,TimeStamp:108714682045063,TimeStamp In Milliseconds1567021773544
Ambient air temperature. :  0.0,TimeStamp:108714691724063,TimeStamp In Milliseconds1567021773554
Ambient air temperature. :  0.0,TimeStamp:108714701863063,TimeStamp In Milliseconds1567021773564
Ambient air temperature. :  0.0,TimeStamp:108714712001063,TimeStamp In Milliseconds1567021773574
Ambient air temperature. :  0.0,TimeStamp:108714722437063,TimeStamp In Milliseconds1567021773584
Ambient air temperature. :  0.0,TimeStamp:108714732017063,TimeStamp In Milliseconds1567021773594
Ambient air temperature. :  0.0,TimeStamp:108714742053063,TimeStamp In Milliseconds1567021773604
Ambient air temperature. :  0.0,TimeStamp:108714752142063,TimeStamp In Milliseconds1567021773614
Ambient air temperature. :  0.0,TimeStamp:108714761974063,TimeStamp In Milliseconds1567021773624
Ambient air temperature. :  0.0,TimeStamp:108714772507063,TimeStamp In Milliseconds1567021773634
Ambient air temperature. :  0.0,TimeStamp:108714781999063,TimeStamp In Milliseconds1567021773644
Ambient air temperature. :  0.0,TimeStamp:108714791974063,TimeStamp In Milliseconds1567021773654
Ambient air temperature. :  0.0,TimeStamp:108714802021063,TimeStamp In Milliseconds1567021773664
Ambient air temperature. :  0.0,TimeStamp:108714811738063,TimeStamp In Milliseconds1567021773674
Ambient air temperature. :  0.0,TimeStamp:108714821739063,TimeStamp In Milliseconds1567021773684
Ambient air temperature. :  0.0,TimeStamp:108714831738063,TimeStamp In Milliseconds1567021773694
Ambient air temperature. :  0.0,TimeStamp:108714842154063,TimeStamp In Milliseconds1567021773704
Ambient air temperature. :  0.0,TimeStamp:108714852128063,TimeStamp In Milliseconds1567021773714
Ambient air temperature. :  0.0,TimeStamp:108714862176063,TimeStamp In Milliseconds1567021773725
Ambient air temperature. :  0.0,TimeStamp:108714872742063,TimeStamp In Milliseconds1567021773734
Ambient air temperature. :  0.0,TimeStamp:108714882641063,TimeStamp In Milliseconds1567021773745
Ambient air temperature. :  0.0,TimeStamp:108714893523063,TimeStamp In Milliseconds1567021773756
Ambient air temperature. :  0.0,TimeStamp:108714903595063,TimeStamp In Milliseconds1567021773766
Ambient air temperature. :  0.0,TimeStamp:108714912296063,TimeStamp In Milliseconds1567021773775
Ambient air temperature. :  0.0,TimeStamp:108714922500063,TimeStamp In Milliseconds1567021773785
Ambient air temperature. :  0.0,TimeStamp:108714932392063,TimeStamp In Milliseconds1567021773795
Ambient air temperature. :  0.0,TimeStamp:108714942337063,TimeStamp In Milliseconds1567021773805
Ambient air temperature. :  0.0,TimeStamp:108714952578063,TimeStamp In Milliseconds1567021773814
Ambient air temperature. :  0.0,TimeStamp:108714962663063,TimeStamp In Milliseconds1567021773824
Ambient air temperature. :  0.0,TimeStamp:108714972595063,TimeStamp In Milliseconds1567021773834
Ambient air temperature. :  0.0,TimeStamp:108714982571063,TimeStamp In Milliseconds1567021773844
Ambient air temperature. :  0.0,TimeStamp:108714992992063,TimeStamp In Milliseconds1567021773855
Ambient air temperature. :  0.0,TimeStamp:108715002205063,TimeStamp In Milliseconds1567021773865
Ambient air temperature. :  0.0,TimeStamp:108715012688063,TimeStamp In Milliseconds1567021773874
Ambient air temperature. :  0.0,TimeStamp:108715022536063,TimeStamp In Milliseconds1567021773885
Ambient air temperature. :  0.0,TimeStamp:108715032590063,TimeStamp In Milliseconds1567021773895
Ambient air temperature. :  0.0,TimeStamp:108715042459063,TimeStamp In Milliseconds1567021773905
Ambient air temperature. :  0.0,TimeStamp:108715053940063,TimeStamp In Milliseconds1567021773916
Ambient air temperature. :  0.0,TimeStamp:108715062080063,TimeStamp In Milliseconds1567021773925
Ambient air temperature. :  0.0,TimeStamp:108715072464063,TimeStamp In Milliseconds1567021773935
Ambient air temperature. :  0.0,TimeStamp:108715082183063,TimeStamp In Milliseconds1567021773945
Ambient air temperature. :  0.0,TimeStamp:108715092342063,TimeStamp In Milliseconds1567021773954
Ambient air temperature. :  0.0,TimeStamp:108715102291063,TimeStamp In Milliseconds1567021773964
Ambient air temperature. :  0.0,TimeStamp:108715112014063,TimeStamp In Milliseconds1567021773974
Ambient air temperature. :  0.0,TimeStamp:108715123081063,TimeStamp In Milliseconds1567021773986
Ambient air temperature. :  0.0,TimeStamp:108715132010063,TimeStamp In Milliseconds1567021773995
